id,student_name,age,admission,major_id
1052,정유채,20,2025,5
1053,김진우,20,2025,11
1054,김민영,25,2020,14
1055,심형원,26,2019,10
1056,조가언,22,2023,14
1057,김동현,23,2022,13
1058,박지연,25,2020,12
1059,박영태,25,2020,1
1060,최태솔,23,2022,3
1061,김준연,21,2024,10
1062,최민지,26,2019,14
1063,한동후,26,2019,4
1064,김어인,24,2021,6
1065,김겅규,25,2020,7
1066,김서형,22,2023,12
1067,유승훈,25,2020,6
1068,이수윤,24,2021,2
1069,고성현,20,2025,14
1070,원지채,21,2024,11
1071,이예빈,23,2022,7
1072,이지연,26,2019,8
1073,조상후,21,2024,11
1074,김세민,20,2025,11
1075,이희재,26,2019,5
1076,홍진연,23,2022,13
1077,이상진,21,2024,5
1078,이예형,22,2023,10
1079,이삭규,24,2021,8
1080,이현원,26,2019,9
1081,김형청,21,2024,7
1082,오예진,20,2025,8
1083,김준긴,23,2022,2
1084,엄유솔,25,2020,10
1085,박성균,26,2019,9
1086,정서은,24,2021,8
1087,조현연,21,2024,5
1088,이현나,23,2022,13
1089,김승현,22,2023,10
1090,이예희,24,2021,14
1091,노항민,24,2021,12
1092,조지현,23,2022,14
1093,남유고,22,2023,10
1094,명재린,25,2020,15
1095,김청균,24,2021,14
1096,김하저,25,2020,13
1097,서윤석,26,2019,6
1098,정유지,22,2023,11
1099,김재숙,23,2022,13
1100,배소라,25,2020,17
1101,박기완,24,2021,13
1102,서민민,25,2020,11
1103,전성호,25,2020,14
1104,이지주,22,2023,13
1105,김벙형,24,2021,7
1106,전지윤,21,2024,12
1107,정동연,24,2021,13
1108,김지원,26,2019,10
1109,이신평,23,2022,12
1110,박수서,22,2023,8
1111,곽경재,26,2019,5
1112,홍도민,22,2023,13
1113,전승운,24,2021,9
1114,강가연,24,2021,13
1115,김유인,25,2020,5
1116,김서연,24,2021,16
1117,황관슨,26,2019,11
1118,박근주,21,2024,8
1119,윤민성,20,2025,9
1120,최보영,22,2023,13
1121,김동상,21,2024,8
1122,정채연,22,2023,10
1123,김석호,24,2021,2
1124,최보희,20,2025,9
1125,강균한,22,2023,10
1126,이유진,20,2025,12
1127,장형환,21,2024,9
1128,김희저,25,2020,10
1129,이이석,22,2023,14
1130,이우현,24,2021,13
1131,최진석,23,2022,14
1132,김서연,25,2020,8
1133,양성우,22,2023,14
1134,김시원,24,2021,8
1135,임종지,24,2021,14
1136,이유시,26,2019,7
1137,홍상류,23,2022,8
1138,김유인,21,2024,7
1139,방주늠,25,2020,10
1140,김지진,25,2020,13
1141,박동현,25,2020,13
1142,이서수,21,2024,9
1143,김상균,21,2024,11
1144,박하진,22,2023,1
1145,김겅이,23,2022,13
1146,이연저,21,2024,6
1147,박홍빈,20,2025,7
1148,강성민,20,2025,14
1149,오영화,22,2023,8
1150,장채진,22,2023,7
1151,양형은,25,2020,6
1152,박민은,22,2023,16
1153,김동쟁,23,2022,17
1154,김나연,22,2023,12
1155,박동찬,21,2024,11
1156,황주효,21,2024,14
1157,전재미,22,2023,14
1158,이민서,20,2025,2
1159,이민훈,20,2025,11
1160,박지연,20,2025,9
1161,엄재후,22,2023,2
1162,노지서,25,2020,11
1163,김태운,26,2019,10
1164,우민원,22,2023,16
1165,김태규,24,2021,3
1166,정태원,26,2019,7
1167,채경석,23,2022,12
1168,반수민,23,2022,10
1169,김종재,26,2019,8
1170,서예우,23,2022,7
1171,김영수,23,2022,6
1172,이현원,21,2024,14
1173,김준번,20,2025,10
1174,김규진,25,2020,15
1175,이상진,25,2020,13
1176,성연은,26,2019,9
1177,진상진,21,2024,6
1178,김아영,22,2023,13
1179,김주용,24,2021,16
1180,이도수,25,2020,14
1181,박슨영,25,2020,9
1182,장혜윤,25,2020,14
1183,이병연,21,2024,14
1184,박지경,20,2025,12
1185,김현성,20,2025,9
1186,이민진,20,2025,7
1187,류연주,26,2019,7
1188,배다인,24,2021,16
1189,전승상,21,2024,14
1190,이유영,22,2023,14
1191,박규주,26,2019,14
1192,서지은,25,2020,13
1193,양우균,24,2021,8
1194,최은라,26,2019,7
1195,임희긴,25,2020,14
1196,장민현,25,2020,4
1197,이병구,24,2021,10
1198,주현효,25,2020,15
1199,오준유,20,2025,14
1200,김사우,20,2025,6
1201,안동성,21,2024,13
1202,양서린,20,2025,14
1203,최주안,23,2022,10
1204,박예현,22,2023,10
1205,김재규,24,2021,9
1206,이수효,22,2023,14
1207,양운수,23,2022,12
1208,성미효,23,2022,5
1209,박태영,26,2019,16
1210,박연지,20,2025,6
1211,이용천,24,2021,10
1212,김서진,25,2020,7
1213,오창준,25,2020,1
1214,김다경,23,2022,17
1215,남상운,20,2025,17
1216,곽지빈,26,2019,13
1217,홍원호,21,2024,14
1218,임유진,25,2020,5
1219,이원운,25,2020,11
1220,김지전,23,2022,6
1221,이동번,22,2023,11
1222,신이연,21,2024,9
1223,문굥완,21,2024,14
1224,윤하주,23,2022,16
1225,배운주,22,2023,1
1226,김주민,20,2025,1
1227,박도희,21,2024,12
1228,황여현,21,2024,7
1229,조재운,25,2020,8
1230,노지민,22,2023,10
1231,최규현,26,2019,12
1232,김견아,22,2023,14
1233,조운준,23,2022,16
1234,제민희,22,2023,4
1235,김윤원,26,2019,1
1236,송세연,22,2023,14
1237,박채후,26,2019,13
1238,임승혜,21,2024,2
1239,민태주,25,2020,14
1240,이주희,24,2021,2
1241,박동면,20,2025,5
1242,변서연,26,2019,6
1243,위동웅,20,2025,7
1244,안보민,21,2024,14
1245,송동환,20,2025,2
1246,임서은,23,2022,12
1247,박태환,24,2021,10
1248,강보린,22,2023,17
1249,이성현,23,2022,14
1250,구규린,23,2022,4
1251,김하근,21,2024,12
1252,백이현,21,2024,6
1253,박청준,23,2022,13
1254,박미연,20,2025,14
1255,황영원,20,2025,4
1256,김지윤,25,2020,11
1257,박창석,20,2025,12
1258,양지연,23,2022,10
1259,권대회,22,2023,13
1260,조가현,23,2022,10
1261,이순환,26,2019,12
1262,조다준,26,2019,8
1263,김겅주,22,2023,9
1264,한주윤,24,2021,8
1265,김주인,26,2019,10
1266,윤나름,26,2019,8
1267,이기준,25,2020,9
1268,송미연,26,2019,9
1269,김진후,23,2022,13
1270,안지전,24,2021,14
1271,정지현,26,2019,12
1272,박혜주,20,2025,17
1273,조재수,23,2022,4
1274,오민현,26,2019,10
1275,박영한,26,2019,11
1276,박슨린,21,2024,5
1277,김찬석,22,2023,14
1278,허재아,21,2024,1
1279,김상민,20,2025,16
1280,박지은,25,2020,2
1281,남승운,23,2022,13
1282,도지리,20,2025,11
1283,박제신,20,2025,5
1284,박가민,26,2019,2
1285,최연운,20,2025,15
1286,문연경,24,2021,14
1287,이우헌,24,2021,15
1288,한규진,23,2022,13
1289,이성운,24,2021,9
1290,윤지연,22,2023,13
1291,이연현,24,2021,9
1292,김소진,23,2022,9
1293,원재오,23,2022,15
1294,추주나,26,2019,10
1295,오성준,25,2020,5
1296,남수은,26,2019,15
1297,김용혁,24,2021,10
1298,주서연,24,2021,14
1299,이태관,25,2020,13
1300,하은현,24,2021,14
1301,박원석,21,2024,10
1302,강혜연,20,2025,13
1303,박재윤,25,2020,14
1304,김사저,20,2025,8
1305,김혁한,22,2023,10
1306,윤도혜,24,2021,8
1307,박군수,26,2019,16
1308,이소희,23,2022,8
1309,정형준,26,2019,7
1310,전유서,26,2019,6
1311,유성운,26,2019,5
1312,이윤연,24,2021,13
1313,박성현,21,2024,9
1314,이승현,23,2022,13
1315,이호준,25,2020,14
1316,김하윤,20,2025,6
1317,한현재,22,2023,12
1318,정희연,21,2024,4
1319,정영거,23,2022,15
1320,김자현,25,2020,17
1321,이현오,20,2025,9
1322,배지련,25,2020,9
1323,김지연,23,2022,5
1324,최시현,22,2023,8
1325,안세주,22,2023,6
1326,김은은,23,2022,13
1327,나동수,23,2022,14
1328,안윤채,24,2021,7
1329,이재성,21,2024,13
1330,김예나,22,2023,9
1331,이해한,23,2022,12
1332,장미빈,26,2019,16
1333,박남청,23,2022,13
1334,박효민,22,2023,7
1335,김준현,23,2022,15
1336,윤예경,25,2020,5
1337,김연현,23,2022,14
1338,채재연,26,2019,13
1339,이유진,23,2022,9
1340,김수주,21,2024,9
1341,신경한,25,2020,11
1342,민혜은,21,2024,17
1343,박재석,23,2022,11
1344,이소빈,22,2023,13
1345,박옹제,26,2019,8
1346,문연빈,25,2020,14
1347,이성연,25,2020,9
1348,박채은,23,2022,13
1349,선한현,23,2022,11
1350,전승안,21,2024,7
1351,김미규,23,2022,14
1352,이서연,21,2024,5
1353,김인천,20,2025,11
1354,임소저,22,2023,11
1355,장정민,24,2021,12
1356,어윤현,25,2020,10
1357,윤연용,22,2023,11
1358,최유진,22,2023,16
1359,장지설,22,2023,17
1360,안은경,21,2024,9
1361,강민현,25,2020,9
1362,정다예,26,2019,12
1363,정대석,24,2021,14
1364,손민은,22,2023,9
1365,김동규,21,2024,12
1366,박소윤,20,2025,15
1367,김휘규,26,2019,6
1368,조유아,26,2019,8
1369,정예삭,24,2021,17
1370,박혜연,25,2020,4
1371,이형섭,21,2024,5
1372,김가영,20,2025,16
1373,김견환,22,2023,12
1374,윤조늘,21,2024,15
1375,이재현,26,2019,9
1376,신가안,22,2023,14
1377,김왕준,23,2022,7
1378,이수연,21,2024,5
1379,손중수,21,2024,6
1380,김희수,23,2022,16
1381,김재수,25,2020,8
1382,고지은,24,2021,12
1383,김동재,21,2024,14
1384,김수지,20,2025,4
1385,김성진,24,2021,13
1386,김하연,25,2020,8
1387,장겅호,25,2020,12
1388,이서희,23,2022,5
1389,김준엽,25,2020,12
1390,최희현,20,2025,8
1391,강숭준,24,2021,8
1392,박수연,23,2022,13
1393,윤시원,24,2021,16
1394,허희우,26,2019,14
1395,박민준,23,2022,12
1396,윤세윤,24,2021,14
1397,여세운,25,2020,7
1398,서유윤,22,2023,9
1399,윤승빈,25,2020,12
1400,정지솔,25,2020,5
1401,최형혼,26,2019,17
1402,권수현,22,2023,13
1403,조항준,23,2022,12
1404,이저빈,26,2019,9
1405,구견환,22,2023,3
1406,박혜경,20,2025,16
1407,김면중,20,2025,14
1408,김은연,21,2024,11
1409,이재성,20,2025,11
1410,박윤저,26,2019,6
1411,오민운,23,2022,14
1412,김도민,25,2020,15
1413,오진찬,25,2020,7
1414,안유원,25,2020,16
1415,정재운,22,2023,17
1416,이세지,20,2025,10
1417,송영욱,23,2022,5
1418,유유원,25,2020,9
1419,김하헌,21,2024,8
1420,이세린,22,2023,10
1421,박간주,22,2023,14
1422,김서윤,26,2019,1
1423,정두인,21,2024,9
1424,윤민빈,25,2020,12
1425,배혁현,22,2023,3
1426,윤나련,26,2019,12
1427,김성현,20,2025,17
1428,하지다,23,2022,11
1429,박강운,20,2025,11
1430,이은서,22,2023,9
1431,임운연,20,2025,9
1432,나혜연,22,2023,16
1433,김지민,25,2020,1
1434,최혜현,23,2022,7
1435,김응형,23,2022,14
1436,심지지,25,2020,2
1437,송성우,21,2024,16
1438,김송혜,22,2023,9
1439,조영환,26,2019,13
1440,유나원,22,2023,2
1441,이연훈,23,2022,16
1442,정안영,23,2022,8
1443,김종완,22,2023,16
1444,서서우,21,2024,3
1445,김진윤,20,2025,13
1446,박저재,20,2025,9
1447,최준견,26,2019,2
1448,김은연,25,2020,6
1449,권준민,22,2023,14
1450,한소은,21,2024,10
1451,지민호,23,2022,13
1452,박예지,25,2020,16
1453,김홍준,21,2024,10
1454,김혜현,24,2021,8
1455,전규우,23,2022,1
1456,김예민,20,2025,11
1457,최창원,20,2025,11
1458,최하영,22,2023,7
1459,김종수,26,2019,8
1460,정소진,24,2021,17
1461,김민근,20,2025,14
1462,김하은,25,2020,14
1463,홍정현,24,2021,9
1464,김은연,22,2023,11
1465,이연민,24,2021,7
1466,배소연,25,2020,12
1467,김준푱,20,2025,12
1468,박서연,26,2019,7
1469,홍성운,26,2019,9
1470,임어현,22,2023,10
1471,옥창기,21,2024,6
1472,김지른,26,2019,9
1473,채성근,20,2025,16
1474,김태연,22,2023,7
1475,김종현,21,2024,12
1476,이호경,20,2025,8
1477,전혁한,23,2022,14
1478,권시민,24,2021,8
1479,박상길,21,2024,14
1480,한이민,22,2023,4
1481,최세주,25,2020,17
1482,박승민,26,2019,13
1483,고현연,26,2019,5
1484,이혜은,22,2023,16
1485,박전우,20,2025,14
1486,안아연,22,2023,13
1487,이희근,26,2019,14
1488,장오앙,23,2022,15
1489,김종우,26,2019,5
1490,전유기,25,2020,5
1491,이승린,23,2022,6
1492,유주현,22,2023,11
1493,이항성,26,2019,11
1494,전해현,26,2019,13
1495,박지엉,22,2023,13
1496,김예나,22,2023,9
1497,신동학,24,2021,2
1498,박서은,22,2023,7
1499,김성재,21,2024,8
1500,김소희,22,2023,7
1501,송채원,26,2019,13
1502,박예현,25,2020,17
1503,이찬우,26,2019,10
1504,최연연,24,2021,13
1505,박기의,25,2020,11
1506,배수윤,22,2023,10
1507,강당수,25,2020,9
1508,조보진,20,2025,7
1509,김재승,26,2019,14
1510,김유현,24,2021,14
1511,이도현,23,2022,14
1512,박현연,23,2022,16
1513,윤동도,22,2023,9
1514,안진린,22,2023,6
1515,유해찬,22,2023,8
1516,박소연,25,2020,14
1517,방주웅,26,2019,8
1518,유민현,25,2020,17
1519,김굥우,24,2021,15
1520,이미진,25,2020,7
1521,김재민,26,2019,6
1522,이지인,20,2025,3
1523,강준환,25,2020,4
1524,안유연,22,2023,12
1525,홍진훈,22,2023,10
1526,김혜진,26,2019,1
1527,박진승,25,2020,13
1528,강혜연,22,2023,16
1529,곽현윤,20,2025,14
1530,윤은현,23,2022,12
1531,황종석,24,2021,15
1532,김연빈,26,2019,10
1533,이준수,21,2024,10
1534,박시주,20,2025,16
1535,이종혼,22,2023,11
1536,최재진,22,2023,15
1537,박긴혁,21,2024,1
1538,조소현,22,2023,10
1539,박주삭,25,2020,11
1540,김지주,24,2021,14
1541,주영태,20,2025,14
1542,조가현,24,2021,16
1543,김종주,21,2024,14
1544,박지연,20,2025,1
1545,성주운,21,2024,14
1546,이예연,20,2025,5
1547,김현희,20,2025,17
1548,박소나,25,2020,5
1549,문준빈,25,2020,10
1550,표재서,21,2024,16
1551,허면훈,22,2023,12
1552,이소선,21,2024,9
1553,이용헌,24,2021,10
1554,윤소경,21,2024,11
1555,김재우,25,2020,11
1556,이현린,23,2022,8
1557,유민석,23,2022,13
1558,신다지,25,2020,15
1559,이상유,23,2022,13
1560,조지린,24,2021,13
1561,강진완,23,2022,13
1562,송지서,24,2021,6
1563,정기민,21,2024,11
1564,조승림,20,2025,14
1565,이재호,25,2020,8
1566,이유호,25,2020,9
1567,강재서,21,2024,13
1568,박수원,25,2020,14
1569,이태군,25,2020,4
1570,김승현,23,2022,6
1571,이규우,22,2023,10
1572,최미연,22,2023,4
1573,김영원,20,2025,16
1574,권보린,23,2022,10
1575,최간현,25,2020,12
1576,윤인경,21,2024,9
1577,엄산현,25,2020,7
1578,안은현,23,2022,14
1579,최형운,21,2024,3
1580,박유민,25,2020,13
1581,이동연,21,2024,5
1582,임사경,25,2020,10
1583,박민주,23,2022,7
1584,김수정,20,2025,12
1585,이조우,25,2020,9
1586,김현재,20,2025,11
1587,서진삭,20,2025,6
1588,김희빈,25,2020,13
1589,이진수,24,2021,14
1590,오유민,23,2022,12
1591,박정원,20,2025,14
1592,김하빈,26,2019,9
1593,김상현,26,2019,16
1594,김수전,23,2022,11
1595,정성호,20,2025,8
1596,최의원,25,2020,14
1597,이형완,22,2023,10
1598,송보연,20,2025,12
1599,남재훈,25,2020,13
1600,이현저,22,2023,5
1601,정주운,26,2019,9
1602,고시희,25,2020,8
1603,강정빈,22,2023,1
1604,김고빈,24,2021,5
1605,강정순,20,2025,12
1606,정서연,25,2020,7
1607,박창진,22,2023,14
1608,양예재,20,2025,10
1609,최형유,20,2025,10
1610,정도연,23,2022,7
1611,공세연,23,2022,6
1612,강지연,26,2019,11
1613,김상모,24,2021,10
1614,양지현,20,2025,13
1615,박세호,21,2024,12
1616,김유서,25,2020,10
1617,한민원,25,2020,12
1618,홍태경,22,2023,9
1619,송유준,25,2020,16
1620,김유현,22,2023,11
1621,이세한,22,2023,11
1622,이은주,25,2020,5
1623,박현현,22,2023,12
1624,천예연,22,2023,9
1625,김태원,25,2020,1
1626,김주연,25,2020,5
1627,박동기,25,2020,10
1628,이세주,24,2021,6
1629,김상성,25,2020,12
1630,백유진,22,2023,4
1631,김원휘,22,2023,5
1632,김나호,23,2022,14
1633,지재유,25,2020,11
1634,안서수,25,2020,7
1635,임운원,21,2024,11
1636,황사주,20,2025,9
1637,김균석,25,2020,6
1638,손가연,23,2022,2
1639,방상의,22,2023,15
1640,조시아,21,2024,7
1641,김병성,20,2025,7
1642,김수소,24,2021,9
1643,김주견,24,2021,1
1644,문서연,24,2021,4
1645,이동훈,23,2022,10
1646,고세주,26,2019,7
1647,천견재,22,2023,1
1648,장유경,20,2025,2
1649,김잔천,25,2020,3
1650,최서연,24,2021,13
1651,김긴헌,26,2019,14
1652,주현원,26,2019,6
1653,이정운,20,2025,14
1654,김지진,24,2021,16
1655,안영호,21,2024,16
1656,김주경,22,2023,17
1657,서운환,21,2024,5
1658,최희경,21,2024,9
1659,최동찬,21,2024,16
1660,박주연,22,2023,13
1661,유인수,26,2019,15
1662,조소인,21,2024,8
1663,위강유,20,2025,13
1664,김수효,24,2021,8
1665,이민건,23,2022,8
1666,노수연,26,2019,14
1667,오현후,22,2023,14
1668,김재윤,25,2020,4
1669,정진구,23,2022,10
1670,최윤현,22,2023,5
1671,윤재수,21,2024,7
1672,이다서,24,2021,10
1673,서의혼,22,2023,14
1674,이유윤,22,2023,13
1675,박승현,22,2023,11
1676,정가린,25,2020,14
1677,이승균,25,2020,1
1678,이현진,26,2019,14
1679,김창석,25,2020,13
1680,황가경,24,2021,12
1681,조기현,20,2025,12
1682,이지원,20,2025,13
1683,김겅순,20,2025,17
1684,강예경,25,2020,4
1685,이광한,24,2021,9
1686,김유연,23,2022,3
1687,김정석,25,2020,6
1688,공최경,22,2023,9
1689,황병도,24,2021,10
1690,박혜은,23,2022,14
1691,박면재,23,2022,14
1692,이다은,23,2022,11
1693,곽세선,25,2020,10
1694,박유인,23,2022,4
1695,김봉긴,23,2022,14
1696,이연효,22,2023,12
1697,문연준,23,2022,11
1698,한소원,22,2023,7
1699,김영혼,22,2023,12
1700,황나원,26,2019,14
1701,이현인,22,2023,15
1702,이수연,21,2024,16
1703,이견원,26,2019,8
1704,김호영,20,2025,14
1705,주견연,23,2022,14
1706,최나혜,26,2019,6
1707,정운숙,23,2022,15
1708,황하진,21,2024,12
1709,주견인,20,2025,11
1710,최하빈,23,2022,13
1711,정현수,20,2025,6
1712,권혜은,20,2025,6
1713,윤응현,25,2020,1
1714,이예연,22,2023,9
1715,정동긴,26,2019,9
1716,남가현,23,2022,11
1717,최겅성,24,2021,16
1718,오가진,20,2025,13
1719,김성인,23,2022,8
1720,김다서,20,2025,11
1721,이원안,22,2023,11
1722,이보은,26,2019,14
1723,홍벙진,24,2021,11
1724,구효현,23,2022,7
1725,이연현,22,2023,12
1726,박연희,22,2023,5
1727,민우호,22,2023,16
1728,강여현,21,2024,14
1729,김동환,25,2020,14
1730,김정원,26,2019,9
1731,장권훈,20,2025,14
1732,김하현,20,2025,11
1733,임정호,23,2022,3
1734,정승우,23,2022,13
1735,박승민,26,2019,5
1736,최태진,22,2023,11
1737,박성성,23,2022,10
1738,이혀원,26,2019,13
1739,지주석,21,2024,13
1740,김윤은,26,2019,6
1741,조태준,22,2023,14
1742,이은혜,26,2019,12
1743,한민래,20,2025,11
1744,오승원,22,2023,11
1745,신유현,20,2025,12
1746,이다현,22,2023,10
1747,박과인,25,2020,9
1748,강도연,22,2023,16
1749,우성연,23,2022,10
1750,서서경,22,2023,9
1751,이대수,25,2020,4
1752,성연지,23,2022,10
1753,최횽석,21,2024,16
1754,백가예,21,2024,11
1755,박민인,20,2025,10
1756,유주서,25,2020,12
1757,이홍재,22,2023,16
1758,김미혜,21,2024,8
1759,김존성,26,2019,10
1760,이민혜,26,2019,2
1761,김승서,20,2025,14
1762,신소민,21,2024,12
1763,안형수,23,2022,11
1764,정나연,24,2021,14
1765,지청우,23,2022,8
1766,유고영,25,2020,11
1767,이새제,20,2025,16
1768,홍민혜,21,2024,10
1769,홍현연,21,2024,6
1770,이지은,21,2024,2
1771,최상현,20,2025,2
1772,김연희,22,2023,5
1773,이석민,26,2019,1
1774,박민원,22,2023,10
1775,김웅호,23,2022,11
1776,김유련,24,2021,10
1777,정주호,20,2025,1
1778,이보연,25,2020,8
1779,정민운,22,2023,11
1780,김은빈,22,2023,7
1781,장민호,25,2020,12
1782,최가저,25,2020,4
1783,최진섭,25,2020,17
1784,유현윤,25,2020,12
1785,권윤규,23,2022,5
1786,이도현,20,2025,6
1787,권주호,23,2022,1
1788,이지주,25,2020,6
1789,최화원,22,2023,2
1790,최저연,20,2025,7
1791,박승빈,26,2019,7
1792,강서림,23,2022,12
1793,권지균,26,2019,14
1794,이성원,22,2023,12
1795,송경현,26,2019,1
1796,서유희,22,2023,9
1797,조재호,26,2019,8
1798,배유현,23,2022,12
1799,조항민,25,2020,14
1800,이시은,22,2023,12
